"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Northwest Territories","2016A000261","Both sexes","13 years","Persons","249","units","0","v479979","14.1.17","593","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","13 years","Persons","249","units","0","v479979","14.1.17","611","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","14 years","Persons","249","units","0","v479982","14.1.18","599","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","14 years","Persons","249","units","0","v479982","14.1.18","595","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","15 years","Persons","249","units","0","v479991","14.1.20","573","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","15 years","Persons","249","units","0","v479991","14.1.20","600","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","16 years","Persons","249","units","0","v479994","14.1.21","572","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","16 years","Persons","249","units","0","v479994","14.1.21","574","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","17 years","Persons","249","units","0","v479997","14.1.22","533","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","17 years","Persons","249","units","0","v479997","14.1.22","570","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","18 years","Persons","249","units","0","v480000","14.1.23","535","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","18 years","Persons","249","units","0","v480000","14.1.23","530","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","19 years","Persons","249","units","0","v480003","14.1.24","589","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","19 years","Persons","249","units","0","v480003","14.1.24","534","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","20 years","Persons","249","units","0","v480009","14.1.26","600","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","20 years","Persons","249","units","0","v480009","14.1.26","595","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","21 years","Persons","249","units","0","v480012","14.1.27","535","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","21 years","Persons","249","units","0","v480012","14.1.27","609","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","22 years","Persons","249","units","0","v480015","14.1.28","614","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","22 years","Persons","249","units","0","v480015","14.1.28","557","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","23 years","Persons","249","units","0","v480018","14.1.29","647","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","23 years","Persons","249","units","0","v480018","14.1.29","647","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","24 years","Persons","249","units","0","v480024","14.1.30","695","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","24 years","Persons","249","units","0","v480024","14.1.30","676","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","25 years","Persons","249","units","0","v480030","14.1.32","694","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","25 years","Persons","249","units","0","v480030","14.1.32","723","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","26 years","Persons","249","units","0","v480033","14.1.33","726","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","26 years","Persons","249","units","0","v480033","14.1.33","715","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","27 years","Persons","249","units","0","v480036","14.1.34","733","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","27 years","Persons","249","units","0","v480036","14.1.34","735","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","28 years","Persons","249","units","0","v480039","14.1.35","743","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","28 years","Persons","249","units","0","v480039","14.1.35","736","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","29 years","Persons","249","units","0","v480042","14.1.36","813","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","29 years","Persons","249","units","0","v480042","14.1.36","750","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","30 years","Persons","249","units","0","v480048","14.1.38","810","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","30 years","Persons","249","units","0","v480048","14.1.38","817","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","31 years","Persons","249","units","0","v480051","14.1.39","752","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","31 years","Persons","249","units","0","v480051","14.1.39","797","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","32 years","Persons","249","units","0","v480057","14.1.40","733","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","32 years","Persons","249","units","0","v480057","14.1.40","733","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","33 years","Persons","249","units","0","v480060","14.1.41","719","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","33 years","Persons","249","units","0","v480060","14.1.41","711","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","34 years","Persons","249","units","0","v480063","14.1.42","710","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","34 years","Persons","249","units","0","v480063","14.1.42","703","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","35 years","Persons","249","units","0","v480069","14.1.44","700","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","35 years","Persons","249","units","0","v480069","14.1.44","695","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","36 years","Persons","249","units","0","v480072","14.1.45","700","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","36 years","Persons","249","units","0","v480072","14.1.45","692","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","37 years","Persons","249","units","0","v480075","14.1.46","658","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","37 years","Persons","249","units","0","v480075","14.1.46","696","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","38 years","Persons","249","units","0","v480078","14.1.47","673","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","38 years","Persons","249","units","0","v480078","14.1.47","657","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","39 years","Persons","249","units","0","v480081","14.1.48","692","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","39 years","Persons","249","units","0","v480081","14.1.48","678","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","40 years","Persons","249","units","0","v480090","14.1.50","744","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","40 years","Persons","249","units","0","v480090","14.1.50","688","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","41 years","Persons","249","units","0","v480093","14.1.51","695","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","41 years","Persons","249","units","0","v480093","14.1.51","743","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","42 years","Persons","249","units","0","v480096","14.1.52","659","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","42 years","Persons","249","units","0","v480096","14.1.52","701","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","43 years","Persons","249","units","0","v480099","14.1.53","653","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","43 years","Persons","249","units","0","v480099","14.1.53","664","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","44 years","Persons","249","units","0","v480102","14.1.54","597","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","44 years","Persons","249","units","0","v480102","14.1.54","647","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","45 years","Persons","249","units","0","v480108","14.1.56","573","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","45 years","Persons","249","units","0","v480108","14.1.56","594","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","46 years","Persons","249","units","0","v480111","14.1.57","544","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","46 years","Persons","249","units","0","v480111","14.1.57","566","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","47 years","Persons","249","units","0","v480114","14.1.58","582","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","47 years","Persons","249","units","0","v480114","14.1.58","537","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","48 years","Persons","249","units","0","v480117","14.1.59","617","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","48 years","Persons","249","units","0","v480117","14.1.59","574","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","49 years","Persons","249","units","0","v480123","14.1.60","610","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","49 years","Persons","249","units","0","v480123","14.1.60","603","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","50 years","Persons","249","units","0","v480129","14.1.62","669","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","50 years","Persons","249","units","0","v480129","14.1.62","604","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","51 years","Persons","249","units","0","v480132","14.1.63","647","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","51 years","Persons","249","units","0","v480132","14.1.63","665","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","52 years","Persons","249","units","0","v480135","14.1.64","624","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","52 years","Persons","249","units","0","v480135","14.1.64","642","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","53 years","Persons","249","units","0","v480138","14.1.65","633","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","53 years","Persons","249","units","0","v480138","14.1.65","625","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","54 years","Persons","249","units","0","v480141","14.1.66","689","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","54 years","Persons","249","units","0","v480141","14.1.66","631","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","55 years","Persons","249","units","0","v480147","14.1.68","758","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","55 years","Persons","249","units","0","v480147","14.1.68","686","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","56 years","Persons","249","units","0","v480150","14.1.69","750","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","56 years","Persons","249","units","0","v480150","14.1.69","748","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","57 years","Persons","249","units","0","v480156","14.1.70","685","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","57 years","Persons","249","units","0","v480156","14.1.70","738","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","58 years","Persons","249","units","0","v480159","14.1.71","629","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","58 years","Persons","249","units","0","v480159","14.1.71","669","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","59 years","Persons","249","units","0","v480162","14.1.72","603","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","59 years","Persons","249","units","0","v480162","14.1.72","614","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","60 years","Persons","249","units","0","v480168","14.1.74","555","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","60 years","Persons","249","units","0","v480168","14.1.74","587","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","61 years","Persons","249","units","0","v480171","14.1.75","560","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","61 years","Persons","249","units","0","v480171","14.1.75","542","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","62 years","Persons","249","units","0","v480174","14.1.76","507","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","62 years","Persons","249","units","0","v480174","14.1.76","552","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","63 years","Persons","249","units","0","v480177","14.1.77","521","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","63 years","Persons","249","units","0","v480177","14.1.77","502","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","64 years","Persons","249","units","0","v480180","14.1.78","486","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","64 years","Persons","249","units","0","v480180","14.1.78","516","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","65 years","Persons","249","units","0","v480189","14.1.80","444","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","65 years","Persons","249","units","0","v480189","14.1.80","474","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","66 years","Persons","249","units","0","v480192","14.1.81","406","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","66 years","Persons","249","units","0","v480192","14.1.81","433","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","67 years","Persons","249","units","0","v480195","14.1.82","351","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","67 years","Persons","249","units","0","v480195","14.1.82","388","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","68 years","Persons","249","units","0","v480198","14.1.83","312","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","68 years","Persons","249","units","0","v480198","14.1.83","331","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","69 years","Persons","249","units","0","v480201","14.1.84","310","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","69 years","Persons","249","units","0","v480201","14.1.84","295","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","70 years","Persons","249","units","0","v28594755","14.1.106","247","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","70 years","Persons","249","units","0","v28594755","14.1.106","295","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","71 years","Persons","249","units","0","v28594756","14.1.107","233","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","71 years","Persons","249","units","0","v28594756","14.1.107","239","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","72 years","Persons","249","units","0","v28594757","14.1.108","204","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","72 years","Persons","249","units","0","v28594757","14.1.108","221","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","73 years","Persons","249","units","0","v28594758","14.1.109","195","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","73 years","Persons","249","units","0","v28594758","14.1.109","197","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","74 years","Persons","249","units","0","v28594759","14.1.110","177","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","74 years","Persons","249","units","0","v28594759","14.1.110","182","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","75 years","Persons","249","units","0","v28594760","14.1.111","138","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","75 years","Persons","249","units","0","v28594760","14.1.111","168","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","76 years","Persons","249","units","0","v28594761","14.1.112","167","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","76 years","Persons","249","units","0","v28594761","14.1.112","131","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","77 years","Persons","249","units","0","v28594762","14.1.113","115","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","77 years","Persons","249","units","0","v28594762","14.1.113","156","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","78 years","Persons","249","units","0","v28594763","14.1.114","101","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","78 years","Persons","249","units","0","v28594763","14.1.114","108","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","79 years","Persons","249","units","0","v28594764","14.1.115","75","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","79 years","Persons","249","units","0","v28594764","14.1.115","95","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","80 years","Persons","249","units","0","v28594765","14.1.116","68","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","80 years","Persons","249","units","0","v28594765","14.1.116","68","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","81 years","Persons","249","units","0","v28594766","14.1.117","63","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","81 years","Persons","249","units","0","v28594766","14.1.117","65","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","82 years","Persons","249","units","0","v28594767","14.1.118","52","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","82 years","Persons","249","units","0","v28594767","14.1.118","55","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","83 years","Persons","249","units","0","v28594768","14.1.119","76","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","83 years","Persons","249","units","0","v28594768","14.1.119","47","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","84 years","Persons","249","units","0","v28594769","14.1.120","41","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","84 years","Persons","249","units","0","v28594769","14.1.120","64","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","85 years","Persons","249","units","0","v28594770","14.1.121","33","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","85 years","Persons","249","units","0","v28594770","14.1.121","35","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","86 years","Persons","249","units","0","v28594771","14.1.122","30","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","86 years","Persons","249","units","0","v28594771","14.1.122","25","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","87 years","Persons","249","units","0","v28594772","14.1.123","30","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","87 years","Persons","249","units","0","v28594772","14.1.123","25","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","88 years","Persons","249","units","0","v28594773","14.1.124","21","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","88 years","Persons","249","units","0","v28594773","14.1.124","23","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","89 years","Persons","249","units","0","v28594774","14.1.125","17","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","89 years","Persons","249","units","0","v28594774","14.1.125","17","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","90 years","Persons","249","units","0","v31227032","14.1.127","13","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","90 years","Persons","249","units","0","v31227032","14.1.127","17","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","91 years","Persons","249","units","0","v31227033","14.1.128","14","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","91 years","Persons","249","units","0","v31227033","14.1.128","12","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","92 years","Persons","249","units","0","v31227034","14.1.129","19","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","92 years","Persons","249","units","0","v31227034","14.1.129","12","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","93 years","Persons","249","units","0","v31227035","14.1.130","9","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","93 years","Persons","249","units","0","v31227035","14.1.130","14","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","94 years","Persons","249","units","0","v31227036","14.1.131","5","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","94 years","Persons","249","units","0","v31227036","14.1.131","5","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","95 years","Persons","249","units","0","v31227038","14.1.133","3","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","95 years","Persons","249","units","0","v31227038","14.1.133","4","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","96 years","Persons","249","units","0","v31227039","14.1.134","7","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","96 years","Persons","249","units","0","v31227039","14.1.134","3","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","97 years","Persons","249","units","0","v31227040","14.1.135","2","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","97 years","Persons","249","units","0","v31227040","14.1.135","7","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","98 years","Persons","249","units","0","v31227041","14.1.136","3","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","98 years","Persons","249","units","0","v31227041","14.1.136","2","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","99 years","Persons","249","units","0","v31227042","14.1.137","3","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","99 years","Persons","249","units","0","v31227042","14.1.137","3","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","100 years and over","Persons","249","units","0","v31227043","14.1.138","2","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","100 years and over","Persons","249","units","0","v31227043","14.1.138","5","","","","0"
"2020","Nunavut","2016A000262","Both sexes","0 years","Persons","249","units","0","v480303","15.1.2","796","","","","0"
"2021","Nunavut","2016A000262","Both sexes","0 years","Persons","249","units","0","v480303","15.1.2","814","","","","0"
"2020","Nunavut","2016A000262","Both sexes","1 year","Persons","249","units","0","v480336","15.1.3","844","","","","0"
"2021","Nunavut","2016A000262","Both sexes","1 year","Persons","249","units","0","v480336","15.1.3","768","","","","0"
"2020","Nunavut","2016A000262","Both sexes","2 years","Persons","249","units","0","v480369","15.1.4","868","","","","0"
"2021","Nunavut","2016A000262","Both sexes","2 years","Persons","249","units","0","v480369","15.1.4","820","","","","0"
"2020","Nunavut","2016A000262","Both sexes","3 years","Persons","249","units","0","v480402","15.1.5","836","","","","0"
"2021","Nunavut","2016A000262","Both sexes","3 years","Persons","249","units","0","v480402","15.1.5","849","","","","0"
"2020","Nunavut","2016A000262","Both sexes","4 years","Persons","249","units","0","v480435","15.1.6","797","","","","0"
"2021","Nunavut","2016A000262","Both sexes","4 years","Persons","249","units","0","v480435","15.1.6","824","","","","0"
"2020","Nunavut","2016A000262","Both sexes","5 years","Persons","249","units","0","v480501","15.1.8","863","","","","0"
"2021","Nunavut","2016A000262","Both sexes","5 years","Persons","249","units","0","v480501","15.1.8","786","","","","0"
"2020","Nunavut","2016A000262","Both sexes","6 years","Persons","249","units","0","v480534","15.1.9","895","","","","0"
"2021","Nunavut","2016A000262","Both sexes","6 years","Persons","249","units","0","v480534","15.1.9","856","","","","0"
"2020","Nunavut","2016A000262","Both sexes","7 years","Persons","249","units","0","v480255","15.1.10","868","","","","0"
"2021","Nunavut","2016A000262","Both sexes","7 years","Persons","249","units","0","v480255","15.1.10","888","","","","0"
"2020","Nunavut","2016A000262","Both sexes","8 years","Persons","249","units","0","v480276","15.1.11","808","","","","0"
"2021","Nunavut","2016A000262","Both sexes","8 years","Persons","249","units","0","v480276","15.1.11","863","","","","0"
"2020","Nunavut","2016A000262","Both sexes","9 years","Persons","249","units","0","v480279","15.1.12","826","","","","0"
"2021","Nunavut","2016A000262","Both sexes","9 years","Persons","249","units","0","v480279","15.1.12","804","","","","0"
"2020","Nunavut","2016A000262","Both sexes","10 years","Persons","249","units","0","v480285","15.1.14","882","","","","0"
"2021","Nunavut","2016A000262","Both sexes","10 years","Persons","249","units","0","v480285","15.1.14","822","","","","0"
"2020","Nunavut","2016A000262","Both sexes","11 years","Persons","249","units","0","v480288","15.1.15","814","","","","0"
"2021","Nunavut","2016A000262","Both sexes","11 years","Persons","249","units","0","v480288","15.1.15","880","","","","0"
"2020","Nunavut","2016A000262","Both sexes","12 years","Persons","249","units","0","v480291","15.1.16","800","","","","0"
"2021","Nunavut","2016A000262","Both sexes","12 years","Persons","249","units","0","v480291","15.1.16","809","","","","0"
"2020","Nunavut","2016A000262","Both sexes","13 years","Persons","249","units","0","v480294","15.1.17","760","","","","0"
"2021","Nunavut","2016A000262","Both sexes","13 years","Persons","249","units","0","v480294","15.1.17","796","","","","0"
"2020","Nunavut","2016A000262","Both sexes","14 years","Persons","249","units","0","v480297","15.1.18","721","","","","0"
"2021","Nunavut","2016A000262","Both sexes","14 years","Persons","249","units","0","v480297","15.1.18","757","","","","0"
"2020","Nunavut","2016A000262","Both sexes","15 years","Persons","249","units","0","v480306","15.1.20","688","","","","0"
"2021","Nunavut","2016A000262","Both sexes","15 years","Persons","249","units","0","v480306","15.1.20","714","","","","0"
"2020","Nunavut","2016A000262","Both sexes","16 years","Persons","249","units","0","v480309","15.1.21","692","","","","0"
"2021","Nunavut","2016A000262","Both sexes","16 years","Persons","249","units","0","v480309","15.1.21","679","","","","0"
"2020","Nunavut","2016A000262","Both sexes","17 years","Persons","249","units","0","v480312","15.1.22","635","","","","0"
"2021","Nunavut","2016A000262","Both sexes","17 years","Persons","249","units","0","v480312","15.1.22","686","","","","0"
"2020","Nunavut","2016A000262","Both sexes","18 years","Persons","249","units","0","v480315","15.1.23","642","","","","0"
"2021","Nunavut","2016A000262","Both sexes","18 years","Persons","249","units","0","v480315","15.1.23","630","","","","0"
"2020","Nunavut","2016A000262","Both sexes","19 years","Persons","249","units","0","v480318","15.1.24","618","","","","0"
"2021","Nunavut","2016A000262","Both sexes","19 years","Persons","249","units","0","v480318","15.1.24","634","","","","0"
"2020","Nunavut","2016A000262","Both sexes","20 years","Persons","249","units","0","v480324","15.1.26","668","","","","0"
"2021","Nunavut","2016A000262","Both sexes","20 years","Persons","249","units","0","v480324","15.1.26","611","","","","0"
"2020","Nunavut","2016A000262","Both sexes","21 years","Persons","249","units","0","v480327","15.1.27","588","","","","0"
"2021","Nunavut","2016A000262","Both sexes","21 years","Persons","249","units","0","v480327","15.1.27","659","","","","0"
"2020","Nunavut","2016A000262","Both sexes","22 years","Persons","249","units","0","v480330","15.1.28","633","","","","0"
"2021","Nunavut","2016A000262","Both sexes","22 years","Persons","249","units","0","v480330","15.1.28","578","","","","0"
"2020","Nunavut","2016A000262","Both sexes","23 years","Persons","249","units","0","v480333","15.1.29","623","","","","0"
"2021","Nunavut","2016A000262","Both sexes","23 years","Persons","249","units","0","v480333","15.1.29","624","","","","0"
"2020","Nunavut","2016A000262","Both sexes","24 years","Persons","249","units","0","v480339","15.1.30","616","","","","0"
"2021","Nunavut","2016A000262","Both sexes","24 years","Persons","249","units","0","v480339","15.1.30","615","","","","0"
"2020","Nunavut","2016A000262","Both sexes","25 years","Persons","249","units","0","v480345","15.1.32","625","","","","0"
"2021","Nunavut","2016A000262","Both sexes","25 years","Persons","249","units","0","v480345","15.1.32","617","","","","0"
"2020","Nunavut","2016A000262","Both sexes","26 years","Persons","249","units","0","v480348","15.1.33","611","","","","0"
"2021","Nunavut","2016A000262","Both sexes","26 years","Persons","249","units","0","v480348","15.1.33","628","","","","0"
"2020","Nunavut","2016A000262","Both sexes","27 years","Persons","249","units","0","v480351","15.1.34","618","","","","0"
"2021","Nunavut","2016A000262","Both sexes","27 years","Persons","249","units","0","v480351","15.1.34","619","","","","0"
"2020","Nunavut","2016A000262","Both sexes","28 years","Persons","249","units","0","v480354","15.1.35","643","","","","0"
"2021","Nunavut","2016A000262","Both sexes","28 years","Persons","249","units","0","v480354","15.1.35","622","","","","0"
"2020","Nunavut","2016A000262","Both sexes","29 years","Persons","249","units","0","v480357","15.1.36","723","","","","0"
"2021","Nunavut","2016A000262","Both sexes","29 years","Persons","249","units","0","v480357","15.1.36","644","","","","0"
"2020","Nunavut","2016A000262","Both sexes","30 years","Persons","249","units","0","v480363","15.1.38","671","","","","0"
"2021","Nunavut","2016A000262","Both sexes","30 years","Persons","249","units","0","v480363","15.1.38","719","","","","0"
"2020","Nunavut","2016A000262","Both sexes","31 years","Persons","249","units","0","v480366","15.1.39","689","","","","0"
"2021","Nunavut","2016A000262","Both sexes","31 years","Persons","249","units","0","v480366","15.1.39","670","","","","0"
"2020","Nunavut","2016A000262","Both sexes","32 years","Persons","249","units","0","v480372","15.1.40","635","","","","0"
"2021","Nunavut","2016A000262","Both sexes","32 years","Persons","249","units","0","v480372","15.1.40","669","","","","0"
"2020","Nunavut","2016A000262","Both sexes","33 years","Persons","249","units","0","v480375","15.1.41","552","","","","0"
"2021","Nunavut","2016A000262","Both sexes","33 years","Persons","249","units","0","v480375","15.1.41","618","","","","0"
"2020","Nunavut","2016A000262","Both sexes","34 years","Persons","249","units","0","v480378","15.1.42","587","","","","0"
"2021","Nunavut","2016A000262","Both sexes","34 years","Persons","249","units","0","v480378","15.1.42","538","","","","0"
"2020","Nunavut","2016A000262","Both sexes","35 years","Persons","249","units","0","v480384","15.1.44","598","","","","0"
"2021","Nunavut","2016A000262","Both sexes","35 years","Persons","249","units","0","v480384","15.1.44","579","","","","0"
"2020","Nunavut","2016A000262","Both sexes","36 years","Persons","249","units","0","v480387","15.1.45","555","","","","0"
